full_text,english_tweet,label,klasifikasi Bayes,Klasifikasi Bayes
yippie juta orang tonton aksi don mae nurman atta kampung seruni lalu akun instagram jumbo per tanggal juni jumbo pecah rekor baru film indonesia tonton banyak panjang masa total tonton,yippie million people watch the action don mae nurman atta kampung seruni then jumbo instagram account as of june jumbo broke a new record of Indonesian films watch many lengths of time total watch,Positif,,
kuluk tahun film the damkeeper rilis,the year of the film the damkeeper release,Netral,,
kan cuma ngasih info no na surpassing montly listenernya jkt sama kemarin pas jumbo geser kkn sbagai film laris jadi apple to apple,it's just giving info no na surpassing montly listenernya jkt sama yesterday pas jumbo sliding kkn s best-selling film so apple to apple,Netral,,
mas timoo terima kasih yaa sempat nonton jumbo terima kasih atas apresiasi ulas,"mr. Timoo, thank you for watching Jumbo. Thank you for the review appreciation.",Netral,,
yang komen fomo kenapa sih padahal belum jumbo sudah series nussa adit sopo jarwo terus keluarga somat lagipula makin banyak series film animasi bukan makin bagus biar industri makin kembang malah dikatain fomo,who commented fomo why the hell even though it hasn't been jumbo already series nussa adit sopo jarwo then the somat family after all the more animated film series are not getting better so the industry is expanding even said fomo,Positif,,
sebentar produksi film nya kan dlm waktu singkat kalau bilang fomo jelas cmn unik kok jumbo banyak film animasi bakal rilis apa apajustru bikin industri film makin agam maju tidak melulu horor,for a moment the film production will be in a short time if you say fomo is clear cmn is unique how many jumbo animated films will be released what apajustru makes the film industry more agam advanced not just horror,Positif,,
gapapa dahh doi tagih film jumbo di cekokin animasi brainrot,gapapa dahh doi billing jumbo film in brainrot animation ekokin,Netral,,
gambar kamu tanya bukan asli buat ai atas minta gemar gambar crossover meri jumbo badarawuhi kkn desa tari ada crossover resmi dua film jumbo animasi keluarga kkn,pictures you ask are not original for ai for asking to like crossover pictures meri jumbo badarawuhi kkn dance village there are official crossovers two family animated jumbo films kkn,Negatif,,
nemu foto lukis cat minyak buat persis satu dekade lalu waktu sedang kuliah animasi segitu lama nyentuh medium tradisional kangen sekali coba ah siapa tahu mampu,find an oil painting photo for exactly a decade ago when I was in an animation lecture for so long touching the traditional medium I miss once trying ah who knows if I can,Positif,,
misi jumbo selesai kan saat ganti misi lain film gjls,jumbo mission completed right when changing another mission gjls movie,Positif,,
sinners film bagus tapi hajar jumbo lagi booming untung sempet nonton imax mickey warfare ne zha sempet nonton cepet banget turun layar,sinners good movie but beat jumbo again boom luck sempet watch imax mickey warfare ne zha sempet watch really fast down the screen,Positif,,
tidak jumbo jdi rekor film lama bioskop first run nya,not jumbo jdi the old film record of its first run cinema,Positif,,
jumbo baru tayang lama hari turut kalau orang balik film sedikit ambisius mau tunggu hingga an hari agak laen mungkin lewat tidak dekat end game lebih hari depan libur sekolah,"jumbo just aired long ago, too, if people behind the film are a little ambitious, they want to wait until the end of the day, maybe it's not near the end game more than the next school holiday",Negatif,,
tidak jumbo jdi rekor film lama bioskop first run nya,not jumbo jdi the old film record of its first run cinema,Positif,,
jumbo baru tayang lama hari turut kalau orang balik film sedikit ambisius mau tunggu hingga an hari agak laen mungkin lewat tidak dekat end game lebih hari depan libur sekolah,"jumbo just aired long ago, too, if people behind the film are a little ambitious, they want to wait until the end of the day, maybe it's not near the end game more than the next school holiday",Negatif,,
ernest approve jumbo deserve jadi film paling laris panjang masa hayoo siapa bom nonton sampe sekarang ernestprakasa jumbo film medcomid mudamemberiarti,ernest approve jumbo deserves to be the longest-selling film of the hayoo period who bombs to watch until now ernestprakasa jumbo film medcomid mudam give meaning,Netral,,
sorry film produksi falcon pictures apa bagus terus liat gambar kartun film niat bikin film seperti cuma fomo sm film jumbo gas,sorry film production falcon pictures what's good keep looking at the cartoon picture film intention to make a film like just fomo sm film jumbo gas,Positif,,
artis artis promosiin deh tour luar kota konser nyanyi bareng sound track film jumbo ticketnya ticket nonton film jumbo tgl nya tentu,artist artist promotionalin deh tour out of town concert singing together sound track movie jumbo ticket ticket watch movie jumbo date of course,Positif,,
bibo ucapin selamat bus university atas capai film jumbo sutradara jumbo alumni bus internasional,bibo congratulate the university bus on achieving the international bus alumni jumbo director jumbo film,Netral,,
jumbo tembus juta tonton animasi lokal resmi jadi film laris panjang masa indonesia,jumbo penetrates million watching official local animation to become Indonesia's long selling film,Negatif,,
buat hari special mbak bi makasih banyak bubu tsabita percaya buat nemenin mbak bi nonton film bagus banget beneran sesal pilih hadiah ultah nonton film jumbo benarbenar meaningful,make a special day mbak bi thank you very much bubu tsabita believe for menin mbak bi to watch a really good movie really regret choosing a birthday gift watching a jumbo movie is really meaningful,Positif,,
filmseries sudah selesai tonton belum ngasih dapat jumbo bidaah streaming the killer is calling karma a strange house seoul busters,the filmseries have finished watching have not given can jumbo heresy streaming the killer is calling karma a strange house seoul busters,Negatif,,
akhir jumbo jadi film laris indonesia salip kkn desa tari bisa nambah ini seperti yoxnews jumbo filmindonesia,"the end of jumbo became a best-selling Indonesian film, but the dance village can add to this like yoxnews jumbo filmindonesia",Netral,,
jumbo tonton bakal nyalip tonton avengers endgame jadi pegang film laris bioskop indonesia tonton,jumbo watch will flick watch avengers endgame so hold the best selling movie Indonesian cinema watch,Positif,,
hah kan beda dong media kkn pasar umur berapa dulu tahun atas kan jumbo semua umur anak sekolah jadi bukan ngalahin kkn kan ayo coba lihat segmen usia dua film saja beda,hah right different dong media kkn market how old was the year over jumbo all ages of school children so it's not defeat kkn right let's try to see the age segment of two different movies,Positif,,
film animasi tualang jumbo sutradara ryan adriandhy akhir hasil geser posisi film kkn desa tari jadi film laris indonesia dasar jumlah tonton,tualang jumbo animation film director ryan adriandhy the end result of shifting the position of the film kkn dance village became Indonesia's best-selling film based on the number of views,Netral,,
wts tiket promo voucher nonton bioskop cepol ready stok free gratis kvoc bg bogo kvoc utk film jumbo lilo amp stitch final destination mission impossible gundik karate kid waktu maghrib di semua domisili fast respon zonauang,wts promo ticket voucher watch movie cepol ready stock free free kvoc bg bogo kvoc for film jumbo lilo amp stitch final destination mission impossible concubine karate kid maghrib time in all domiciles fast response zonauang,Positif,,
indonesia gagal industri startup indonesia cukup sukses industri film the raid jumbo mungkin untung indonesia industri film lebih oke dng teknologi ai sudah bikin film cukup realistis kling veo saat indonesia unjuk diri,indonesia failed the startup industry indonesia quite successful film industry the raid jumbo may profit indonesia film industry more okay dng ai technology has made a film quite realistic kling veo when indonesia shows itself,Positif,,
guys join live yuk bareng keluarga musikalkeluargacemara tanyatanya ini,guys join live let's get together with the musical familyfamilythis question,Positif,,
promo bioskop voucher cepol bg amp free ready yah langsung order bisa film final destination mission impossible lilo amp stitch waktu magrib gundik angkara murka karate kid legends kepung bukit duri jumbo stepsister zonauang,cinema promo voucher cepol bg amp free ready yah directly order can film final destination mission impossible lilo amp stitch magrib time concubine angkara wrath karate kid legends siege hill thorn jumbo stepsister zonauang,Positif,,
kamu pikir jumbo falcon langsung produksi film itu latah kira film animasi beres waktu bulan dua bulan jumbo baru sukses siapa yang nyangka kalau nyata besar belum rilis,"you think jumbo falcon directly produced the film, it's talkative, I think the animated film is done in two months, jumbo has just succeeded, who would have thought if it was real big, it hasn't been released yet",Positif,,
buat ilustrasi meri film jumbo jambak rambut badarawuhi film kkn desa tari,make an illustration of meri film jumbo jambak Rambut Badarawuhi film KKN Desa Tari,Netral,,
bukan fomo memang maanfaat momentum yang salah kalau jumbo sukses tentu tahun keluar falcon banyak juga stock film live actionny,"not fomo is indeed the benefit of the wrong momentum if jumbo is successful, of course, there are also many live action film stock",Positif,,
jelas film bukan dar fomo sukses jumbo format beda dua animasi d jelas cukup lama garap daryl sendiri bukan orang baru libat film juki belum bagai karya animasi sejak bas tahun lalu,obviously the film is not dar fomo success jumbo different formats two animation d obviously quite a long time working on daryl himself is not a new person involved juki film has not been like an animation work since Bas last year,Positif,,
jumbo sukses jadi nomor satu ph tancap gas daryl wilson ceo mata studio garap film animasi baru produksi falcon pictures warkop dki kartun akan tayang akhir bulan dan panji tengkorak akan tayang bulan agustus,jumbo successfully became number one ph tancap gas daryl wilson ceo mata studio working on a new animated film production falcon pictures warkop dki cartoon will air at the end of the month and the skull pennant will air in August,Positif,,
